title,company,location,remote_or_onsite,job_type,link
"Senior Engineer II, Python - Catalog Engineering",Lululemon,"Hybrid work in Seattle, WA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=a0b88a29f3d2c2cd&bb=a6U_LPiEUoUv0hzONZ_U0tsoCJZ-wW-3jOz7A_vQOK2xCrzpvFjNBOsPPFiokWVPz98OPv2cR_1H3QSiUO-YubB3fDkverPb-kxdh-ZbCzE6vzdIvjhyLgrik3NiaCYvK3i6VBKIQjg%3D&xkcb=SoCV67M3vh1IDrWEmx0JbzkdCdPP&fccid=43f0f7dbd55927e9&vjs=3
Engineer- Software Sr,"Warehouse Specialists, LLC","Hybrid work in Dallas, TX 75201",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=0fb96f8c4865fbeb&bb=a6U_LPiEUoUv0hzONZ_U0sT6Sc5P96bsn3KU-4bQWJXfYddKgzvDaMMBfevB3bZAd5kD0SjUQnVpCTJuIMA1eXrC9L4g0lwwqyXTwa5qkeKviq82l3eQdrhjoC2D0Gh-ZtF50cMQB3Q%3D&xkcb=SoAh67M3vh1IDrWEmx0IbzkdCdPP&fccid=bf6e6b17b211d240&vjs=3
Technical Support Engineer C ++ / Python,IREX,"Alexandria, VA 22314 
(Old Town North area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=39840bc0bb71bda6&bb=a6U_LPiEUoUv0hzONZ_U0suwQeJ3aAm3Wb4plWwzWAeSgYg3yFdsKb0RhSOsd4cS6mdTNNJrK-okSjt4Wngfu2SotxiSjecemHsm05QGXX8X3kS2u4sbNYfLW4_qC5QIUo1isbTKidI%3D&xkcb=SoCv67M3vh1IDrWEmx0PbzkdCdPP&fccid=1039136b23667ceb&vjs=3
Silicon Validation Software Engineer: Embedded and Low-level Programming,Apple,"Waltham, MA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=c252ac7d4e5f04fb&bb=a6U_LPiEUoUv0hzONZ_U0jsW83_IMXkzukFml5Xa9VkjX7f_Fois1XXHDoyDOEfoVssAhW2psT2x1pLL6mWVjLINa3LItm8BEX5IXrOIYH4oP69uRSIlHKutS_MN0RWnLk_XbGprodc%3D&xkcb=SoAb67M3vh1IDrWEmx0ObzkdCdPP&fccid=c1099851e9794854&vjs=3
Principal Design Engineer,Marvell,"Boise, ID",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=6b9381a73ddfd3d5&bb=a6U_LPiEUoUv0hzONZ_U0or0HPfeeYQPa3kfG0dUy8D2bfygQR5FsdY-IsFESVUnu-bmNiSwRb_Z9qcOL5XGlno8FoIO-eczQbGUpFN9GCrpkU0jQyCU4UFS2QdqQ_R0&xkcb=SoCG67M3vh1IDrWEmx0NbzkdCdPP&fccid=db037f7557a1966e&vjs=3
"Senior Hardware Engineer, GPU & PCIe",CoreWeave,"Hybrid work in Bellevue, WA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=6769c2a4c81ad226&bb=a6U_LPiEUoUv0hzONZ_U0mmJMOAnvMt1fYANO_RUEIg-G3XCrsg0O67ParcXuQN2ksug8DBN3UtvdQWBdAu0oUK0DSvHjiTSO--f0M19J9AWTn-Lhq_jojq3gxL2cIivQvxd1NOBU6M%3D&xkcb=SoAy67M3vh1IDrWEmx0MbzkdCdPP&fccid=c2c6692a6c00487d&vjs=3
"Engineer, Chassis Electronics Validation",Lucid Motors,"Newark, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=28714b7cfffc6f9f&bb=a6U_LPiEUoUv0hzONZ_U0i_5UIyJUs1rYsMEycBODsIDm7KfPAni32gjC1GivGNacwuekj2qYreGIk2XOEcHU17rOpY7Q8vpPe7U_-nBMEK6tt7RHVstN5UYBm8Fx3Bw_bm3hLQ1_8M%3D&xkcb=SoDb67M3vh1IDrWEmx0DbzkdCdPP&fccid=16a37eddfee06e0f&vjs=3
Lead Software Engineer- Python [Risk/PnL],JPMorganChase,"Houston, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=be9f6e4f0f5b7b5b&bb=a6U_LPiEUoUv0hzONZ_U0hUG6sXZkM_-LfFAXITubgDQ1_M1vHtN3Di8IgJUN6SPnyOrUc8BwlSe67OES4rhOoVwPAN0RisiZ5q1rkITrzUjiRwMrRGI6I_5adFbZ13a&xkcb=SoBv67M3vh1IDrWEmx0CbzkdCdPP&fccid=c46d0116f6e69eae&vjs=3
Developer Productivity Engineer,Qualcomm,"Austin, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=8f26df410211a39e&bb=a6U_LPiEUoUv0hzONZ_U0oeAGsAgv92KlkfcVOrCONQG4JXmqM8AQH4NtcIvkhCXu82vIh4zfWFhwQSSb43KhvrpExqn5L3yEL_BAv5tg_mnV5x7otCa9I9NJO1_wfCE_PJAZYBORXI%3D&xkcb=SoDy67M3vh1IDrWEmx0BbzkdCdPP&fccid=d40ebe11fc879426&vjs=3
"Research Engineer / Scientist, Safety Oversight",OpenAI,"San Francisco, CA 
(Mission area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=4cdfc01c79c6894b&bb=a6U_LPiEUoUv0hzONZ_U0kwi3EhBclVRR6q5g0X4flKfrwFe48xq8R75IQIOWZ1JsGfL2hZnBWr4bJnakpzlTY6b477-eqhB4XEfTm7xmyHo6ar0fAw6CQ5R_-y0Jx7jZpn6gtoKjj0%3D&xkcb=SoBG67M3vh1IDrWEmx0AbzkdCdPP&fccid=c037aeb6086309d9&vjs=3
FPGA/ASIC Design Engineer (Silicon Engineering),SpaceX,"Redmond, WA 
(SE Redmond area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=10b465f5df64dc06&bb=a6U_LPiEUoUv0hzONZ_U0qgr3x3p3tPulz5bh_MSW0aWmgMdTjhNVPF-kitsTdQVcKzpREOY56l_bRjNwa7j5UVCmqAS-f0De_IGQCS_IcRyQ2L91wBEMHY0Nc0W0qZWLVg0aF_YO7U%3D&xkcb=SoDI67M3vh1IDrWEmx0HbzkdCdPP&fccid=8bc01be85b97ce0d&vjs=3
"Manager of Software Engineering - Python, Java and AWS",JPMorganChase,"Plano, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=a9f227d0455ac4f2&bb=a6U_LPiEUoUv0hzONZ_U0pB6rKhicGVTL5VDd2J1Tesqn-veaE3WcWks5SKD-Qn5uXocwdEpl3r0FKFgc0jCOcO8LHDNeSY_m_Psp4s8NT_beuuKxatAVogW23CGBhbP&xkcb=SoB867M3vh1IDrWEmx0GbzkdCdPP&fccid=c46d0116f6e69eae&vjs=3
"Software Development Engineer, AWS Healthcare AI","Amazon Development Center U.S., Inc.","Seattle, WA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=cb61575708b4f984&bb=a6U_LPiEUoUv0hzONZ_U0pKz-Gj5V7e2vmcdWDpf1bAtzjfRPiFvlXJM9v7yVoQEbPdcFEU-1-2bhAA_EQI1DnPFiwdk1_RYQHW121MmYvooL0MCOvp3Oe70LQxmlFcfCHUkmSrGcDE%3D&xkcb=SoDh67M3vh1IDrWEmx0FbzkdCdPP&fccid=5cc0cdc6dbb121cc&vjs=3
"Senior Engineer, GPU Debug & Validation Engineer (GPU Si & Emulation)",Samsung Electronics,"Austin, TX 78746",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=061346d65c1c4bf3&bb=L44TQf-D2z5_Kq2xv79ZzpXEuTAiLGpoFNnNBknPHfMt7AyTIUJjCEOYAtDndHy5SKuHJ4POFmkeaun7XbshJb5ZlUiVscQmOfNAKvVWeG9GYAtggnwKgDpUyzn8sVOZos_Zav4MRF8%3D&xkcb=SoCI67M3vh1HFizb450LbzkdCdPP&fccid=da3c7fed78dd1607&vjs=3
Staff Motor Controls Algorithm Engineer,Rivian,"Carson, CA 90746",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=4e0f914a2a399d3a&bb=L44TQf-D2z5_Kq2xv79ZzjCP_IRjW-zlP5UPaYvbhdzpqoDchBzC3mBfN15I5DAeO7_RORVBGWOrb71cE-0VSmPu4StKvgXOPgDt759h2vgyNN5pymvUCkWHoWUjf2LqzyFJnbEAOYw%3D&xkcb=SoA867M3vh1HFizb450KbzkdCdPP&fccid=ab392afaee93f976&vjs=3
Hardware and Software Modeling Engineer,Apple,"Cupertino, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=ad51926c564efc67&bb=L44TQf-D2z5_Kq2xv79Zzu2iF26lLUSMvGbyz0cEiHFeDoU_v5YSe6MogNSsC_HFbN-_9N9AeDDOyf4NSKRqi3S-XwykyeZZfanNYWbXhiTSjeseASAYDV4wuQFJgSw6SyKLbsyGahs%3D&xkcb=SoCh67M3vh1HFizb450JbzkdCdPP&fccid=c1099851e9794854&vjs=3
"Software Engineer, Frontier Systems",OpenAI,"San Francisco, CA 
(Mission area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=bbcd3fdb18e1aafe&bb=L44TQf-D2z5_Kq2xv79Zzs4ek63QvE_BCYLJrY6N8QSpjZ4NtcMSfI64CKgI--usP_strNHUTU5ptRXx3GYt0iuS6s0w_hs6dZD5rPKwvfmdMh_fszfSZEfva1pmZFckvDhbGjALc3o%3D&xkcb=SoAV67M3vh1HFizb450IbzkdCdPP&fccid=c037aeb6086309d9&vjs=3
"Software Development Engineer - Large Language Models, AML",ByteDance,"San Jose, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=ccafd4737a3b989a&bb=L44TQf-D2z5_Kq2xv79ZzoVgtrgUjdJOEs9yUJxkq1O-7iQWr9Go206HZOn_5EMtTAtMaE600s6MA1pCgPBfCl6UkqkJfnwGv4nwim6ma-CXL5Z6Par7SAHDMgFdH3JyVKSUjDdwwXg%3D&xkcb=SoCb67M3vh1HFizb450PbzkdCdPP&fccid=74fbc768a4e5bece&vjs=3
"Senior Software Engineer, Perception, VLM Foundation",Waymo,"Hybrid work in Mountain View, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=7370b24908bfb022&bb=L44TQf-D2z5_Kq2xv79ZzriktfJ1FgN6tgJAm02pJ2DAhQGlkqXFdU4lPVvtjsgGxFgUxALpU6eSwDolC0VTUVbfzzk4EQ0NWkGSz0TIhSmml1mC-tLoh2U2JPcNEtPCUWi1Tr3Xezc%3D&xkcb=SoAv67M3vh1HFizb450ObzkdCdPP&fccid=73ceef0a2153d2b8&vjs=3
CPU Cache Microarchitect/RTL Engineer,Apple,"Santa Clara, CA 95050",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=6bca6639c4b03577&bb=L44TQf-D2z5_Kq2xv79ZzqFx6GmGd8uTTy5MeGZzsOTMaj7cbJeSIRE8jghBP45Xg3fYpt8amtUgLwC_YnKgx1qUH6-OGX657rEz6UXiPtWI-svX4UjKULoX5rPNMethHSv0ijgv33U%3D&xkcb=SoCy67M3vh1HFizb450NbzkdCdPP&fccid=c1099851e9794854&vjs=3
Python/AWS Senior Lead Software Engineer,JPMorganChase,"Columbus, OH",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=fa72c22cd1e0ab3e&bb=L44TQf-D2z5_Kq2xv79ZzoN7pU-1V30wS7SvmXGUPg784roI33E1-hSzDqti7Qhy_WsBXOisWsmzDn-4WGxxrl3rZNuv4ABJSBCWxEYZzZGLZjiGBkOmt6k3PZTQ8EUX&xkcb=SoAG67M3vh1HFizb450MbzkdCdPP&fccid=c46d0116f6e69eae&vjs=3
Senior Validation Engineer,Microsoft,"San Diego, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=24d07a0fef1ae675&bb=L44TQf-D2z5_Kq2xv79Zzg_P5TFFy_tRyT2k5-K17qPTYU28awWWUJ09_VnDbAlUsFtWhNiVxaNpzaXDezrEWv99eR8dghU0xoEaYYf3bpnMbdX-saQb9_zK3FqNXbB0&xkcb=SoDv67M3vh1HFizb450DbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
Graphics (GPU) RTL Design Engineer,Apple,"Santa Clara, CA 95050",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=90dc848b20984490&bb=L44TQf-D2z5_Kq2xv79Zzv_oaXp8pnfmlIkhUHWVMEwsytO-9kSzWEVDGdUqrkEECcTnev6h2uIF-SEMXf17QzRWJDjEwmk5TQI7LwY9ZGlN42puRitfTONAeGujhsEThhDh_DReNkQ%3D&xkcb=SoBb67M3vh1HFizb450CbzkdCdPP&fccid=c1099851e9794854&vjs=3
"Fullstack Engineer, Intelligence Systems",OpenAI,"Hybrid work in San Francisco, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=205d6d3e22aa9f8b&bb=L44TQf-D2z5_Kq2xv79ZzjMj-jo5jqJsvqu6rjsY6WPUv6Vbh8mn9Lr2nkMrY2AnCwkQtsp84VX2XAQ5e5gyAESrm_tE1fQtCxUprxefak1XM9fL2CLA5piiciRVxj6ByIjO58vwHFQ%3D&xkcb=SoDG67M3vh1HFizb450BbzkdCdPP&fccid=c037aeb6086309d9&vjs=3
Software Engineer - Sensor HIL Platform,Zoox,"Foster City, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=542ce6f6f9a90646&bb=L44TQf-D2z5_Kq2xv79ZzmWC0cdBRmEw7unEVJsSj2SIHDt4HVZMih0-0NG_awaL04pz5To_mAa1lurnNQKNg07jOYy9_Vv_QQGcWyONCuQBD7r0BxmYRWHb2LizNnt2dC9AY-Raxak%3D&xkcb=SoBy67M3vh1HFizb450AbzkdCdPP&fccid=44f9aa469b1c1a0c&vjs=3
"Staff Embedded Software Engineer, Platform",General Motors,Remote,Remote,Full-time,https://www.indeed.com/rc/clk?jk=95ac6b20e41abdf8&bb=L44TQf-D2z5_Kq2xv79ZzmdsnlQMXQu0GriLZn1JKEYNjSKzc8gsQ_YlZ_7iQKziahe6qycjkVZPnddYMZbRjfKWjRRo_TvvIYEVEzbv_RXqD5y2keLIsD6wXZsJMPM3TZ-BNUsShpM%3D&xkcb=SoD867M3vh1HFizb450HbzkdCdPP&fccid=116680a29a847a70&vjs=3
Software Engineer,AGCO,"Bremen, IN",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=aef82f1ace1dea21&bb=L44TQf-D2z5_Kq2xv79ZzqbgZTCYGWMJYXi4yIhqIKM7D0WI7vT5LOzQ6RKG-wycBeEDWnmoHkSM7PxDDhClcHveeNnbB0mf5W6j69MlyLFmqS5fx88t-KjgFUk-YsoxRnYBIKpYJEU%3D&xkcb=SoBI67M3vh1HFizb450GbzkdCdPP&fccid=d576b5b1f45626a0&vjs=3
Senior Staff Computer Vision Engineer,XPeng,"Santa Clara, CA 95054",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=84731e2ca1fc9d5d&bb=L44TQf-D2z5_Kq2xv79Zztgqu54DMbwC4Ru3D9Bsx3cgdXCQPhvE6MEDFa_tSIB1Na1KFUaR7A0V2_DZc3g7eDk2XwnjhWF4IGBZ2Q4Wf9yNkFqcGiYZOfR7HyW1KQLfpgCcCOYpSnM%3D&xkcb=SoDV67M3vh1HFizb450FbzkdCdPP&fccid=2990eaf6d8ffd47c&vjs=3
"Embedded Engineer, Battery Software",Lucid Motors,"Newark, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=e2eddba26f1ede42&bb=3C0cEbS49YRlSBEydSpqgDv1YAFnLi11FWHV9-BNep7HKY3nzSkeyzf3P33w9lnbrTVHYfU1WThdHiB_u3db_W9Dj1IQcaF5Ra9bl9WC64c_v9uLIuAG5PxyLSq8jSbK-c5BmO6vW4s%3D&xkcb=SoBn67M3vh1GFSXVsx0LbzkdCdPP&fccid=16a37eddfee06e0f&vjs=3
"Hardware Development Engineer, E-beam Lithography, Fabrication, AWS CQC","Amazon Development Center U.S., Inc.","Pasadena, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=0fd0d9cc9cb76476&bb=3C0cEbS49YRlSBEydSpqgJD-QQakfMvAV1imXtOAXwcQ9D2gMTSJtVJaCZ54VSzvX0DPx3ZyxbapdwKmcEcMaE1mvDJtYIW0hvsxnDk_8W4JHhy5UR7_T68uWcj5_Y7b38zJ5Ls0qRI%3D&xkcb=SoDT67M3vh1GFSXVsx0KbzkdCdPP&fccid=5cc0cdc6dbb121cc&vjs=3
"Software Engineer, Scaled Abuse",OpenAI,"San Francisco, CA 
(Mission area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=571cf1b1bf2e4ac4&bb=3C0cEbS49YRlSBEydSpqgE5iiCIE5pFamLmjxOLsnEpFK1m7TqyJYAcmlaOYqzMRKe20IvZe8Px42U0QFxCks9aRNLlHv4KPy4n_aQNcE3bnTgtcAb8TzwcomQrVyxZ8GphuxISEi4g%3D&xkcb=SoBO67M3vh1GFSXVsx0JbzkdCdPP&fccid=c037aeb6086309d9&vjs=3
"Senior Staff Engineer, SoC Debug & Validation Engineer",Samsung Electronics,"Austin, TX 78746",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=2e2547d206622968&bb=3C0cEbS49YRlSBEydSpqgHq6kRlES6NuK2QXHZbe1hlRTx0SEKPNKG2z3qiwURC5RidFxpJqtXoXVCrNXEBGpeELsDNnHKfEaTIiTrpWCgHCgA3DAR5ZwJUFiklHG6L8EZZmaXN2d5E%3D&xkcb=SoD667M3vh1GFSXVsx0IbzkdCdPP&fccid=da3c7fed78dd1607&vjs=3
Senior Fabric Design Engineer,Microsoft,"Raleigh, NC",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=6587c11a0434f77f&bb=3C0cEbS49YRlSBEydSpqgJmxE3hoKx7rafJ8nEbku4fzv_0Ov9XIFVXFvamPp-KKDr-eAomMnpPzsbs4MHkZm-V2OL2LP_qmWAQ7HOCfZp5dexsDhdaVGrShYhck41FD&xkcb=SoB067M3vh1GFSXVsx0PbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
"Senior Software Engineer, Reliability",Robinhood,"Hybrid work in Menlo Park, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=261a0bc554cbfdd2&bb=3C0cEbS49YRlSBEydSpqgPNNPn_8LJjUdrZyO5ZyDef5wzb4b-EX9_7-BEACbM4bTbUjuI1KiFf1BZnjLKT9SnhQg45xu8Lb-A21EEYsWzvihDdkwa1wqU9vMlAWG8m6Yw83DgBiNCA%3D&xkcb=SoDA67M3vh1GFSXVsx0ObzkdCdPP&fccid=fba1f219793d6b80&vjs=3
"AVP/VP, Software Engineer (Python Developer), Front Office, Technology Group",GIC Investment,"Hybrid work in New York, NY",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=07b2834adf95db55&bb=3C0cEbS49YRlSBEydSpqgDyFoK8dv_4JNuQ9Et2oFEMh1gQx12YpRp6KVVA4YVvpt7oILQVEbGBayZrblY0ar_3dgCpw8aNvvFG1M1y4_PJ0zL5uJ5bss88qfcA_l8qp0cDzPXoVg34%3D&xkcb=SoBd67M3vh1GFSXVsx0NbzkdCdPP&fccid=a159cd1143efbe29&vjs=3
Physical Design Engineer - Multiple Levels,Qualcomm,"San Diego, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=292c67edfa7bf078&bb=3C0cEbS49YRlSBEydSpqgHq6kRlES6NuyzheMJy40SVZp-OtrvU4BPovkvGbtsemzQADyx87OgJPdBo_bWvP6r5r3FWGIvalHqbl2axVDO_YX1ZD6qUnYQ2ACPg8XWZC&xkcb=SoDp67M3vh1GFSXVsx0MbzkdCdPP&fccid=d40ebe11fc879426&vjs=3
Software Engineer - Cortex Apps (LLM Products),Snowflake,"Menlo Park, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=39ebed33d0435c93&bb=3C0cEbS49YRlSBEydSpqgGPl8kaLEGan1fx_tehXIWhSRYofDVJAihM9K-e6R0l0TNJNJRLovKcOhx0gepORvmV6aIcxRiCL8vnAAGpCNgPCro0IFIqJZim48jPk1brQ7Wdt6QOqCUU%3D&xkcb=SoAA67M3vh1GFSXVsx0DbzkdCdPP&fccid=de6a7f640562b0c1&vjs=3
Software Escalation Engineer Team Lead (Python),Varonis,"Morrisville, NC",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=10d5a4817de1cf16&bb=3C0cEbS49YRlSBEydSpqgKa_KBtRSO7ESvyZJCuizSs5_NUBGz_1u9wJ_mlc3vXmr2O-8rjqCYigaXBAwJHksxEs1TbpwL-6Iynpwb0Du0IHBprK-OkaiLjlA5M-C7VICj35jMtjLyg%3D&xkcb=SoC067M3vh1GFSXVsx0CbzkdCdPP&fccid=01733f49d56eab90&vjs=3
"Staff Software Development Engineer - AI/ML frameworks, C/C++/Python",Advanced Micro Devices,"Hybrid work in San Jose, CA 95124",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=962089b6ac73f9b6&bb=3C0cEbS49YRlSBEydSpqgLBwIW2bwog0EXY9Bpit6EbK6ofXb5hL-G0-er6Oieapx7POnwJPjuKOIhS0wSKY_H4tR3alABVtOKbiRASpqD64GfgKFXIzg60_djMkdPW9SaOIdft8UZU%3D&xkcb=SoAp67M3vh1GFSXVsx0BbzkdCdPP&fccid=b45c4b5a9c9a7448&vjs=3
PCRF Engineer,Inabia Software & Consulting Inc.,"Ridgeland, MS",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=1353301ff6af12ab&bb=3C0cEbS49YRlSBEydSpqgPasTkH5TbFPL3iS6hBgaAlDZR6lNHjOh1ooFD_i_iCibVmfffxQn-4Q8N7Cuk_Vprgo9dwh9DGcIPWdq8R5Cn6r84itw1HKbqaxhM0k1tt6TKdqn2VOvp0%3D&xkcb=SoCd67M3vh1GFSXVsx0AbzkdCdPP&fccid=52c45942155a7ffc&vjs=3
Software Engineer - Perception Algorithm,Lucid Motors,"Newark, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=c79b380400bab3ba&bb=3C0cEbS49YRlSBEydSpqgOjlfLr5ru1cPiFTTR9Cp_Fnklp41Mnm7tdzcn6ydKMj7W8nILqzfHUXqN1Ceo9RWBTEyiTAKzq0aPrHDwqXA56RKK3DkcIpqKgs-SvcHaDinfdh5jX2re4%3D&xkcb=SoAT67M3vh1GFSXVsx0HbzkdCdPP&fccid=16a37eddfee06e0f&vjs=3
"Senior Engineer, Software Development Engineering",Analog Devices,"Boston, MA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=496a280f2bf12093&bb=3C0cEbS49YRlSBEydSpqgNNADyd-lA6O7jnIL2yVKLTm6xQWzmDn4ZE-wgERu5l7NY3cXnbOqojY73kGJp3wQrzW9d1EsksIkiofCuQrsNRCBUNbGKthI6BtGOUyqGih&xkcb=SoCn67M3vh1GFSXVsx0GbzkdCdPP&fccid=795688f508690d17&vjs=3
Software Engineer III - Python/API/AWS/React,JPMorganChase,"Plano, TX",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=c9be9282039fc99b&bb=3C0cEbS49YRlSBEydSpqgDaUh4alWOGmNrNPiKiFCo-qMW0su2WDBN40p-UnTzuWJY5fzU_xP4BO7sA7ugAP1UBfV_LUIvlF6c8t04FDtID_FhtPi9K_m1YjJ62GleSu&xkcb=SoA667M3vh1GFSXVsx0FbzkdCdPP&fccid=c46d0116f6e69eae&vjs=3
Quantitative Research Analyst – Execution Research,PIMCO,"Newport Beach, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=4177d5761f5e9c7c&bb=RODp9ecNBGwsFBqhmcLI4RgOoUjs9JvCBWDaX5wd3XDDmeV-cEmHnqdwgZzc7lRWM6rnJ-9Ic3f77dhoPY9il40e2vNcEiMJWJ_jKwOaU9IlXfzEAgqTZgUAd50OO2PA8hmk1PcDqrY%3D&xkcb=SoBC67M3vh1FEiwEDJ0LbzkdCdPP&fccid=2d949908fcb6b985&vjs=3
"Software Engineer, Distributed Storage System",ByteDance,"Seattle, WA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=9aba0d82b7c18528&bb=RODp9ecNBGwsFBqhmcLI4QJXotFNafewjsyK5-KHAMA8CyMEmgg4KuJLMJJ_aJFeceMLpJtCXlcqnSAxje_1PgcHx0_DK6w0DhTEcF-q_USANtDr0cIaadrxWWSwQ4Xk-VKK7tY_EQk%3D&xkcb=SoD267M3vh1FEiwEDJ0KbzkdCdPP&fccid=74fbc768a4e5bece&vjs=3
Sr. Software Engineer - API,SHI International Corporation,"Somerset, NJ",Onsite,Internship,https://www.indeed.com/rc/clk?jk=57154f3510add363&bb=RODp9ecNBGwsFBqhmcLI4SZVtl5P7lurJ79-QF5UFahxWZWn3Ii-dPw0pmPiyOjVPLibbcNIC3jOHrVp8scii21cBBDrnswtl4RFUoZEFTg_WnaWxh-21FU7TSyvR-k7MFY9S2mc6L0%3D&xkcb=SoBr67M3vh1FEiwEDJ0JbzkdCdPP&fccid=72803b37f627bc06&vjs=3
Senior Backend Engineer - Streaming,Verkada,"San Mateo, CA 94401 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=73959d9efcfed1e1&bb=RODp9ecNBGwsFBqhmcLI4bdxJ36z2NRMAlsmy-gk9pQWYEGu7Hv9RLEddg6ytGM4Ya-9pCeDeVv6U-Tu5S9TI5aOoB-bhHFOZ_NQQFtHbcGEqfxODHUgXA20fafaAQ2tRyvDrS3uySY%3D&xkcb=SoDf67M3vh1FEiwEDJ0IbzkdCdPP&fccid=17b2ec97e4ece7cf&vjs=3
"Senior Software Engineer, Ranking Engineering",TikTok,"San Jose, CA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=1fecdc5ff2f41cc7&bb=RODp9ecNBGwsFBqhmcLI4XfIlXPV_AFlBJY0IAt7IHIq-oIeCD0Pba73LqolkyacM99iC7FtqazzjpQiyZsmVJsy3-pB8bWF_P5FyR2-Sy-PYXg_0xYuAHlMveOMf0gPr-FxVIDBH0c%3D&xkcb=SoBR67M3vh1FEiwEDJ0PbzkdCdPP&fccid=caed318a9335aac0&vjs=3
Senior Embedded Engineer - Connectivity,Verkada,"San Mateo, CA 94401 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=a75784837a56617d&bb=RODp9ecNBGwsFBqhmcLI4eG6H00VHYiKHad1cg_oeazsAtNkNLI3DdL8-ciCHjbuVitmhbdgZbw6TmkFXi8OtLaK2H-H5NTNOqhNXoJK9qpjliMen0ZT9sdVjBo73AzZWGfg26BuULE%3D&xkcb=SoDl67M3vh1FEiwEDJ0ObzkdCdPP&fccid=17b2ec97e4ece7cf&vjs=3
AI Python Developer,ACA Group,"Pittsburgh, PA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=42ac4caf83201e77&bb=RODp9ecNBGwsFBqhmcLI4Q1BmV56gAYqQqdcp9EuvWUlAdUmfdoa1B_NviSBkZAcqoSTs9kr10OarZS3eH5lHd-J_IDDnptBkxVdyLN8aCzo3-PCTLA5XBLrqv7LQMFRP-sqIuoK0yc%3D&xkcb=SoB467M3vh1FEiwEDJ0NbzkdCdPP&fccid=f091afeabaab84e0&vjs=3
Robotics Senior Software Engineer,CNH Industrial,"New Holland, PA",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=2df6a245f726f7e4&bb=RODp9ecNBGwsFBqhmcLI4VeSBN2fsSV8mX7i3NCnDsow92RlzeGmTGfhkQKosbfQmiaBCBxOxloMSZYuOaC4xNqpzvdFaqP7JuNoBVOC1svT_eTwQTjPulzB2WpEO_thU5mqxog8BGo%3D&xkcb=SoDM67M3vh1FEiwEDJ0MbzkdCdPP&fccid=e2c5b29a1878dd23&vjs=3
